term,week_start,value
blue swimsuit,2019-04-29,70.0
blue swimsuit,2019-05-06,61.0
blue swimsuit,2019-05-13,58.0
blue swimsuit,2019-05-20,73.0
blue swimsuit,2019-05-27,96.0
blue swimsuit,2019-06-03,93.0
blue swimsuit,2019-06-10,94.0
blue swimsuit,2019-06-17,87.0
blue swimsuit,2019-06-24,100.0
blue swimsuit,2019-07-01,99.0
blue swimsuit,2019-07-08,77.0
blue swimsuit,2019-07-15,72.0
blue swimsuit,2019-07-22,65.0
blue swimsuit,2019-07-29,58.0
blue swimsuit,2019-08-05,53.0
blue swimsuit,2019-08-12,60.0
blue swimsuit,2019-08-19,45.0
blue swimsuit,2019-08-26,39.0
blue swimsuit,2019-09-02,43.0
blue swimsuit,2019-09-09,33.0
blue swimsuit,2019-09-16,28.0
blue swimsuit,2019-09-23,24.0
blue swimsuit,2019-09-30,27.0
blue swimsuit,2019-10-07,33.0
blue swimsuit,2019-10-14,23.0
blue swimsuit,2019-10-21,22.0
blue swimsuit,2019-10-28,25.0
blue swimsuit,2019-11-04,26.0
blue swimsuit,2019-11-11,24.0
blue swimsuit,2019-11-18,33.0
blue swimsuit,2019-11-25,30.0
blue swimsuit,2019-12-02,21.0
blue swimsuit,2019-12-09,19.0
blue swimsuit,2019-12-16,28.0
blue swimsuit,2019-12-23,27.0
blue swimsuit,2019-12-30,31.0
blue swimsuit,2020-01-06,39.0
blue swimsuit,2020-01-13,44.0
blue swimsuit,2020-01-20,51.0
blue swimsuit,2020-01-27,51.0
blue swimsuit,2020-02-03,52.0
blue swimsuit,2020-02-10,45.0
blue swimsuit,2020-02-17,59.0
blue swimsuit,2020-02-24,47.0
blue swimsuit,2020-03-02,51.0
blue swimsuit,2020-03-09,48.0
blue swimsuit,2020-03-16,38.0
blue swimsuit,2020-03-23,31.0
blue swimsuit,2020-03-30,38.0
blue swimsuit,2020-04-06,43.0
blue swimsuit,2020-04-13,45.0
blue swimsuit,2020-04-20,47.0
blue swimsuit,2020-04-27,61.0
blue swimsuit,2020-05-04,75.0
blue swimsuit,2020-05-11,57.0
blue swimsuit,2020-05-18,78.0
blue swimsuit,2020-05-25,98.0
blue swimsuit,2020-06-01,80.0
blue swimsuit,2020-06-08,98.0
blue swimsuit,2020-06-15,97.0
blue swimsuit,2020-06-22,96.0
blue swimsuit,2020-06-29,99.0
blue swimsuit,2020-07-06,96.0
blue swimsuit,2020-07-13,74.0
blue swimsuit,2020-07-20,78.0
blue swimsuit,2020-07-27,64.0
blue swimsuit,2020-08-03,61.0
blue swimsuit,2020-08-10,61.0
blue swimsuit,2020-08-17,49.0
blue swimsuit,2020-08-24,33.0
blue swimsuit,2020-08-31,39.0
blue swimsuit,2020-09-07,33.0
blue swimsuit,2020-09-14,28.0
blue swimsuit,2020-09-21,29.0
blue swimsuit,2020-09-28,27.0
blue waistcoat,2018-08-27,80.0
blue waistcoat,2018-09-03,62.0
blue waistcoat,2018-09-10,69.0
blue waistcoat,2018-09-17,64.0
blue waistcoat,2018-09-24,68.0
blue waistcoat,2018-10-01,74.0
blue waistcoat,2018-10-08,71.0
blue waistcoat,2018-10-15,81.0
blue waistcoat,2018-10-22,78.0
blue waistcoat,2018-10-29,78.0
blue waistcoat,2018-11-05,87.0
blue waistcoat,2018-11-12,79.0
blue waistcoat,2018-11-19,72.0
blue waistcoat,2018-11-26,92.0
blue waistcoat,2018-12-03,100.0
blue waistcoat,2018-12-10,78.0
blue waistcoat,2018-12-17,88.0
blue waistcoat,2018-12-24,84.0
blue waistcoat,2018-12-31,70.0
blue waistcoat,2019-01-07,76.0
blue waistcoat,2019-01-14,65.0
blue waistcoat,2019-01-21,98.0
blue waistcoat,2019-01-28,77.0
blue waistcoat,2019-02-04,81.0
blue waistcoat,2019-02-11,69.0
blue waistcoat,2019-02-18,81.0
blue waistcoat,2019-02-25,74.0
blue waistcoat,2019-03-04,95.0
blue waistcoat,2019-03-11,62.0
blue waistcoat,2019-03-18,87.0
blue waistcoat,2019-03-25,77.0
blue waistcoat,2019-04-01,80.0
blue waistcoat,2019-04-08,80.0
blue waistcoat,2019-04-15,74.0
blue waistcoat,2019-04-22,72.0
blue waistcoat,2019-04-29,72.0
blue waistcoat,2019-05-06,72.0
blue waistcoat,2019-05-13,66.0
blue waistcoat,2019-05-20,75.0
blue waistcoat,2019-05-27,85.0
blue waistcoat,2019-06-03,79.0
blue waistcoat,2019-06-10,83.0
blue waistcoat,2019-06-17,80.0
blue waistcoat,2019-06-24,70.0
blue waistcoat,2019-07-01,77.0
blue waistcoat,2019-07-08,86.0
blue waistcoat,2019-07-15,73.0
blue waistcoat,2019-07-22,73.0
blue waistcoat,2019-07-29,75.0
blue waistcoat,2019-08-05,78.0
blue waistcoat,2019-08-12,65.0
blue waistcoat,2019-08-19,72.0
blue waistcoat,2019-08-26,59.0
blue waistcoat,2019-09-02,65.0
blue waistcoat,2019-09-09,69.0
blue waistcoat,2019-09-16,59.0
blue waistcoat,2019-09-23,68.0
blue waistcoat,2019-09-30,90.0
blue waistcoat,2019-10-07,80.0
blue waistcoat,2019-10-14,76.0
blue waistcoat,2019-10-21,66.0
blue waistcoat,2019-10-28,86.0
blue waistcoat,2019-11-04,50.0
blue waistcoat,2019-11-11,88.0
blue waistcoat,2019-11-18,89.0
blue waistcoat,2019-11-25,85.0
blue waistcoat,2019-12-02,86.0
blue waistcoat,2019-12-09,68.0
blue waistcoat,2019-12-16,84.0
blue waistcoat,2019-12-23,64.0
blue waistcoat,2019-12-30,81.0
blue waistcoat,2020-01-06,59.0
blue waistcoat,2020-01-13,89.0
blue waistcoat,2020-01-20,68.0
blue waistcoat,2020-01-27,82.0
blue waistcoat,2020-02-03,62.0
blue waistcoat,2020-02-10,72.0
blue waistcoat,2020-02-17,73.0
blue waistcoat,2020-02-24,73.0
blue waistcoat,2020-03-02,68.0
blue waistcoat,2020-03-09,48.0
blue waistcoat,2020-03-16,32.0
blue waistcoat,2020-03-23,0.0
blue waistcoat,2020-03-30,13.0
blue waistcoat,2020-04-06,24.0
blue waistcoat,2020-04-13,18.0
blue waistcoat,2020-04-20,11.0
blue waistcoat,2020-04-27,21.0
blue waistcoat,2020-05-04,19.0
blue waistcoat,2020-05-11,21.0
blue waistcoat,2020-05-18,15.0
blue waistcoat,2020-05-25,17.0
blue waistcoat,2020-06-01,27.0
blue waistcoat,2020-06-08,25.0
blue waistcoat,2020-06-15,29.0
blue waistcoat,2020-06-22,26.0
blue waistcoat,2020-06-29,37.0
blue waistcoat,2020-07-06,35.0
blue waistcoat,2020-07-13,30.0
blue waistcoat,2020-07-20,40.0
blue waistcoat,2020-07-27,38.0
blue waistcoat,2020-08-03,27.0
blue waistcoat,2020-08-10,20.0
blue waistcoat,2020-08-17,39.0
blue waistcoat,2020-08-24,30.0
blue waistcoat,2020-08-31,37.0
blue waistcoat,2020-09-07,46.0
blue waistcoat,2020-09-14,41.0
blue waistcoat,2020-09-21,28.0
blue waistcoat,2020-09-28,51.0
brown belt,2018-08-27,73.0
brown belt,2018-09-03,78.0
brown belt,2018-09-10,80.0
brown belt,2018-09-17,77.0
brown belt,2018-09-24,76.0
brown belt,2018-10-01,74.0
brown belt,2018-10-08,81.0
brown belt,2018-10-15,79.0
brown belt,2018-10-22,72.0
brown belt,2018-10-29,66.0
brown belt,2018-11-05,76.0
brown belt,2018-11-12,77.0
brown belt,2018-11-19,80.0
brown belt,2018-11-26,93.0
brown belt,2018-12-03,91.0
brown belt,2018-12-10,100.0
brown belt,2018-12-17,87.0
brown belt,2018-12-24,77.0
brown belt,2018-12-31,77.0
brown belt,2019-01-07,70.0
brown belt,2019-01-14,75.0
brown belt,2019-01-21,67.0
brown belt,2019-01-28,70.0
brown belt,2019-02-04,71.0
brown belt,2019-02-11,70.0
brown belt,2019-02-18,68.0
brown belt,2019-02-25,73.0
brown belt,2019-03-04,74.0
brown belt,2019-03-11,74.0
brown belt,2019-03-18,71.0
brown belt,2019-03-25,72.0
brown belt,2019-04-01,74.0
brown belt,2019-04-08,77.0
brown belt,2019-04-15,75.0
brown belt,2019-04-22,74.0
brown belt,2019-04-29,75.0
brown belt,2019-05-06,73.0
brown belt,2019-05-13,71.0
brown belt,2019-05-20,73.0
brown belt,2019-05-27,75.0
brown belt,2019-06-03,84.0
brown belt,2019-06-10,75.0
brown belt,2019-06-17,76.0
brown belt,2019-06-24,74.0
brown belt,2019-07-01,70.0
brown belt,2019-07-08,72.0
brown belt,2019-07-15,73.0
brown belt,2019-07-22,78.0
brown belt,2019-07-29,74.0
brown belt,2019-08-05,74.0
brown belt,2019-08-12,75.0
brown belt,2019-08-19,79.0
brown belt,2019-08-26,78.0
brown belt,2019-09-02,79.0
brown belt,2019-09-09,83.0
brown belt,2019-09-16,84.0
brown belt,2019-09-23,81.0
brown belt,2019-09-30,77.0
brown belt,2019-10-07,76.0
brown belt,2019-10-14,78.0
brown belt,2019-10-21,82.0
brown belt,2019-10-28,72.0
brown belt,2019-11-04,68.0
brown belt,2019-11-11,80.0
brown belt,2019-11-18,81.0
brown belt,2019-11-25,91.0
brown belt,2019-12-02,94.0
brown belt,2019-12-09,100.0
brown belt,2019-12-16,91.0
brown belt,2019-12-23,79.0
brown belt,2019-12-30,74.0
brown belt,2020-01-06,74.0
brown belt,2020-01-13,74.0
brown belt,2020-01-20,69.0
brown belt,2020-01-27,71.0
brown belt,2020-02-03,63.0
brown belt,2020-02-10,77.0
brown belt,2020-02-17,76.0
brown belt,2020-02-24,70.0
brown belt,2020-03-02,68.0
brown belt,2020-03-09,59.0
brown belt,2020-03-16,39.0
brown belt,2020-03-23,35.0
brown belt,2020-03-30,38.0
brown belt,2020-04-06,40.0
brown belt,2020-04-13,44.0
brown belt,2020-04-20,48.0
brown belt,2020-04-27,45.0
brown belt,2020-05-04,51.0
brown belt,2020-05-11,53.0
brown belt,2020-05-18,48.0
brown belt,2020-05-25,54.0
brown belt,2020-06-01,56.0
brown belt,2020-06-08,58.0
brown belt,2020-06-15,65.0
brown belt,2020-06-22,63.0
brown belt,2020-06-29,61.0
brown belt,2020-07-06,60.0
brown belt,2020-07-13,65.0
brown belt,2020-07-20,64.0
brown belt,2020-07-27,62.0
brown belt,2020-08-03,68.0
brown belt,2020-08-10,76.0
brown belt,2020-08-17,66.0
brown belt,2020-08-24,65.0
brown belt,2020-08-31,65.0
brown belt,2020-09-07,64.0
brown belt,2020-09-14,65.0
brown belt,2020-09-21,68.0
brown belt,2020-09-28,64.0
brown blazer,2018-08-27,50.0
brown blazer,2018-09-03,53.0
brown blazer,2018-09-10,56.0
brown blazer,2018-09-17,58.0
brown blazer,2018-09-24,62.0
brown blazer,2018-10-01,65.0
brown blazer,2018-10-08,63.0
brown blazer,2018-10-15,80.0
brown blazer,2018-10-22,75.0
brown blazer,2018-10-29,63.0
brown blazer,2018-11-05,78.0
brown blazer,2018-11-12,79.0
brown blazer,2018-11-19,76.0
brown blazer,2018-11-26,84.0
brown blazer,2018-12-03,90.0
brown blazer,2018-12-10,86.0
brown blazer,2018-12-17,74.0
brown blazer,2018-12-24,77.0
brown blazer,2018-12-31,69.0
brown blazer,2019-01-07,72.0
brown blazer,2019-01-14,75.0
brown blazer,2019-01-21,81.0
brown blazer,2019-01-28,72.0
brown blazer,2019-02-04,76.0
brown blazer,2019-02-11,74.0
brown blazer,2019-02-18,75.0
brown blazer,2019-02-25,68.0
brown blazer,2019-03-04,70.0
brown blazer,2019-03-11,61.0
brown blazer,2019-03-18,51.0
brown blazer,2019-03-25,57.0
brown blazer,2019-04-01,55.0
brown blazer,2019-04-08,60.0
brown blazer,2019-04-15,59.0
brown blazer,2019-04-22,60.0
brown blazer,2019-04-29,52.0
brown blazer,2019-05-06,62.0
brown blazer,2019-05-13,53.0
brown blazer,2019-05-20,58.0
brown blazer,2019-05-27,46.0
brown blazer,2019-06-03,50.0
brown blazer,2019-06-10,49.0
brown blazer,2019-06-17,48.0
brown blazer,2019-06-24,47.0
brown blazer,2019-07-01,41.0
brown blazer,2019-07-08,42.0
brown blazer,2019-07-15,49.0
brown blazer,2019-07-22,40.0
brown blazer,2019-07-29,54.0
brown blazer,2019-08-05,45.0
brown blazer,2019-08-12,49.0
brown blazer,2019-08-19,58.0
brown blazer,2019-08-26,60.0
brown blazer,2019-09-02,60.0
brown blazer,2019-09-09,71.0
brown blazer,2019-09-16,76.0
brown blazer,2019-09-23,72.0
brown blazer,2019-09-30,72.0
brown blazer,2019-10-07,85.0
brown blazer,2019-10-14,80.0
brown blazer,2019-10-21,82.0
brown blazer,2019-10-28,78.0
brown blazer,2019-11-04,73.0
brown blazer,2019-11-11,100.0
brown blazer,2019-11-18,96.0
brown blazer,2019-11-25,95.0
brown blazer,2019-12-02,95.0
brown blazer,2019-12-09,84.0
brown blazer,2019-12-16,83.0
brown blazer,2019-12-23,71.0
brown blazer,2019-12-30,92.0
brown blazer,2020-01-06,80.0
brown blazer,2020-01-13,88.0
brown blazer,2020-01-20,90.0
brown blazer,2020-01-27,78.0
brown blazer,2020-02-03,84.0
brown blazer,2020-02-10,80.0
brown blazer,2020-02-17,81.0
brown blazer,2020-02-24,73.0
brown blazer,2020-03-02,70.0
brown blazer,2020-03-09,59.0
brown blazer,2020-03-16,33.0
brown blazer,2020-03-23,22.0
brown blazer,2020-03-30,24.0
brown blazer,2020-04-06,37.0
brown blazer,2020-04-13,29.0
brown blazer,2020-04-20,27.0
brown blazer,2020-04-27,32.0
brown blazer,2020-05-04,33.0
brown blazer,2020-05-11,32.0
brown blazer,2020-05-18,30.0
brown blazer,2020-05-25,27.0
brown blazer,2020-06-01,29.0
brown blazer,2020-06-08,34.0
brown blazer,2020-06-15,37.0
brown blazer,2020-06-22,33.0
brown blazer,2020-06-29,38.0
brown blazer,2020-07-06,37.0
brown blazer,2020-07-13,40.0
brown blazer,2020-07-20,40.0
brown blazer,2020-07-27,41.0
brown blazer,2020-08-03,38.0
brown blazer,2020-08-10,41.0
brown blazer,2020-08-17,47.0
brown blazer,2020-08-24,53.0
brown blazer,2020-08-31,60.0
brown blazer,2020-09-07,61.0
brown blazer,2020-09-14,60.0
brown blazer,2020-09-21,64.0
brown blazer,2020-09-28,70.0
brown blouse,2018-08-27,54.0
brown blouse,2018-09-03,83.0
brown blouse,2018-09-10,70.0
brown blouse,2018-09-17,69.0
brown blouse,2018-09-24,77.0
brown blouse,2018-10-01,61.0
brown blouse,2018-10-08,65.0
brown blouse,2018-10-15,77.0
brown blouse,2018-10-22,95.0
brown blouse,2018-10-29,75.0
brown blouse,2018-11-05,67.0
brown blouse,2018-11-12,77.0
brown blouse,2018-11-19,63.0
brown blouse,2018-11-26,85.0
brown blouse,2018-12-03,67.0
brown blouse,2018-12-10,68.0
brown blouse,2018-12-17,60.0
brown blouse,2018-12-24,59.0
brown blouse,2018-12-31,64.0
brown blouse,2019-01-07,68.0
brown blouse,2019-01-14,78.0
brown blouse,2019-01-21,82.0
brown blouse,2019-01-28,63.0
brown blouse,2019-02-04,54.0
brown blouse,2019-02-11,73.0
brown blouse,2019-02-18,55.0
brown blouse,2019-02-25,52.0
brown blouse,2019-03-04,69.0
brown blouse,2019-03-11,70.0
brown blouse,2019-03-18,68.0
brown blouse,2019-03-25,63.0
brown blouse,2019-04-01,63.0
brown blouse,2019-04-08,86.0
brown blouse,2019-04-15,66.0
brown blouse,2019-04-22,65.0
brown blouse,2019-04-29,65.0
brown blouse,2019-05-06,52.0
brown blouse,2019-05-13,64.0
brown blouse,2019-05-20,58.0
brown blouse,2019-05-27,65.0
brown blouse,2019-06-03,60.0
brown blouse,2019-06-10,71.0
brown blouse,2019-06-17,66.0
brown blouse,2019-06-24,51.0
brown blouse,2019-07-01,52.0
brown blouse,2019-07-08,71.0
brown blouse,2019-07-15,63.0
brown blouse,2019-07-22,73.0
brown blouse,2019-07-29,73.0
brown blouse,2019-08-05,75.0
brown blouse,2019-08-12,61.0
brown blouse,2019-08-19,86.0
brown blouse,2019-08-26,86.0
brown blouse,2019-09-02,85.0
brown blouse,2019-09-09,88.0
brown blouse,2019-09-16,88.0
brown blouse,2019-09-23,90.0
brown blouse,2019-09-30,87.0
brown blouse,2019-10-07,81.0
brown blouse,2019-10-14,91.0
brown blouse,2019-10-21,95.0
brown blouse,2019-10-28,74.0
brown blouse,2019-11-04,88.0
brown blouse,2019-11-11,100.0
brown blouse,2019-11-18,73.0
brown blouse,2019-11-25,83.0
brown blouse,2019-12-02,80.0
brown blouse,2019-12-09,85.0
brown blouse,2019-12-16,76.0
brown blouse,2019-12-23,65.0
brown blouse,2019-12-30,69.0
brown blouse,2020-01-06,82.0
brown blouse,2020-01-13,84.0
brown blouse,2020-01-20,96.0
brown blouse,2020-01-27,75.0
brown blouse,2020-02-03,79.0
brown blouse,2020-02-10,98.0
brown blouse,2020-02-17,83.0
brown blouse,2020-02-24,78.0
brown blouse,2020-03-02,68.0
brown blouse,2020-03-09,69.0
brown blouse,2020-03-16,46.0
brown blouse,2020-03-23,26.0
brown blouse,2020-03-30,38.0
brown blouse,2020-04-06,33.0
brown blouse,2020-04-13,29.0
brown blouse,2020-04-20,42.0
brown blouse,2020-04-27,38.0
brown blouse,2020-05-04,50.0
brown blouse,2020-05-11,48.0
brown blouse,2020-05-18,39.0
brown blouse,2020-05-25,46.0
brown blouse,2020-06-01,51.0
brown blouse,2020-06-08,46.0
brown blouse,2020-06-15,61.0
brown blouse,2020-06-22,37.0
brown blouse,2020-06-29,42.0
brown blouse,2020-07-06,50.0
brown blouse,2020-07-13,56.0
brown blouse,2020-07-20,71.0
brown blouse,2020-07-27,59.0
brown blouse,2020-08-03,66.0
brown blouse,2020-08-10,64.0
brown blouse,2020-08-17,64.0
brown blouse,2020-08-24,69.0
brown blouse,2020-08-31,68.0
brown blouse,2020-09-07,77.0
brown blouse,2020-09-14,68.0
brown blouse,2020-09-21,79.0
brown blouse,2020-09-28,76.0
brown scarf,2018-08-27,27.0
brown scarf,2018-09-03,37.0
brown scarf,2018-09-10,33.0
brown scarf,2018-09-17,43.0
brown scarf,2018-09-24,47.0
brown scarf,2018-10-01,48.0
brown scarf,2018-10-08,43.0
brown scarf,2018-10-15,66.0
brown scarf,2018-10-22,56.0
brown scarf,2018-10-29,74.0
brown scarf,2018-11-05,74.0
brown scarf,2018-11-12,84.0
brown scarf,2018-11-19,87.0
brown scarf,2018-11-26,90.0
brown scarf,2018-12-03,88.0
brown scarf,2018-12-10,100.0
brown scarf,2018-12-17,86.0
brown scarf,2018-12-24,80.0
brown scarf,2018-12-31,71.0
brown scarf,2019-01-07,58.0
brown scarf,2019-01-14,60.0
brown scarf,2019-01-21,66.0
brown scarf,2019-01-28,49.0
brown scarf,2019-02-04,45.0
brown scarf,2019-02-11,36.0
brown scarf,2019-02-18,40.0
brown scarf,2019-02-25,32.0
brown scarf,2019-03-04,22.0
brown scarf,2019-03-11,32.0
brown scarf,2019-03-18,30.0
brown scarf,2019-03-25,31.0
brown scarf,2019-04-01,29.0
brown scarf,2019-04-08,30.0
brown scarf,2019-04-15,23.0
brown scarf,2019-04-22,21.0
brown scarf,2019-04-29,25.0
brown scarf,2019-05-06,21.0
brown scarf,2019-05-13,15.0
brown scarf,2019-05-20,27.0
brown scarf,2019-05-27,22.0
brown scarf,2019-06-03,23.0
brown scarf,2019-06-10,20.0
brown scarf,2019-06-17,23.0
brown scarf,2019-06-24,18.0
brown scarf,2019-07-01,25.0
brown scarf,2019-07-08,25.0
brown scarf,2019-07-15,22.0
brown scarf,2019-07-22,25.0
brown scarf,2019-07-29,30.0
brown scarf,2019-08-05,22.0
brown scarf,2019-08-12,30.0
brown scarf,2019-08-19,30.0
brown scarf,2019-08-26,31.0
brown scarf,2019-09-02,29.0
brown scarf,2019-09-09,40.0
brown scarf,2019-09-16,48.0
brown scarf,2019-09-23,39.0
brown scarf,2019-09-30,52.0
brown scarf,2019-10-07,52.0
brown scarf,2019-10-14,47.0
brown scarf,2019-10-21,58.0
brown scarf,2019-10-28,54.0
brown scarf,2019-11-04,60.0
brown scarf,2019-11-11,77.0
brown scarf,2019-11-18,87.0
brown scarf,2019-11-25,85.0
brown scarf,2019-12-02,93.0
brown scarf,2019-12-09,94.0
brown scarf,2019-12-16,83.0
brown scarf,2019-12-23,77.0
brown scarf,2019-12-30,72.0
brown scarf,2020-01-06,54.0
brown scarf,2020-01-13,47.0
brown scarf,2020-01-20,55.0
brown scarf,2020-01-27,44.0
brown scarf,2020-02-03,39.0
brown scarf,2020-02-10,50.0
brown scarf,2020-02-17,33.0
brown scarf,2020-02-24,34.0
brown scarf,2020-03-02,30.0
brown scarf,2020-03-09,28.0
brown scarf,2020-03-16,25.0
brown scarf,2020-03-23,19.0
brown scarf,2020-03-30,23.0
brown scarf,2020-04-06,23.0
brown scarf,2020-04-13,22.0
brown scarf,2020-04-20,23.0
brown scarf,2020-04-27,25.0
brown scarf,2020-05-04,20.0
brown scarf,2020-05-11,29.0
brown scarf,2020-05-18,31.0
brown scarf,2020-05-25,29.0
brown scarf,2020-06-01,28.0
brown scarf,2020-06-08,28.0
brown scarf,2020-06-15,24.0
brown scarf,2020-06-22,30.0
brown scarf,2020-06-29,30.0
brown scarf,2020-07-06,26.0
brown scarf,2020-07-13,20.0
brown scarf,2020-07-20,20.0
brown scarf,2020-07-27,30.0
brown scarf,2020-08-03,37.0
brown scarf,2020-08-10,31.0
brown scarf,2020-08-17,28.0
brown scarf,2020-08-24,35.0
brown scarf,2020-08-31,38.0
brown scarf,2020-09-07,35.0
brown scarf,2020-09-14,28.0
brown scarf,2020-09-21,42.0
brown scarf,2020-09-28,53.0
brown shirt,2018-08-27,68.0
brown shirt,2018-09-03,74.0
brown shirt,2018-09-10,79.0
brown shirt,2018-09-17,84.0
brown shirt,2018-09-24,80.0
brown shirt,2018-10-01,88.0
brown shirt,2018-10-08,95.0
brown shirt,2018-10-15,93.0
brown shirt,2018-10-22,99.0
brown shirt,2018-10-29,87.0
brown shirt,2018-11-05,82.0
brown shirt,2018-11-12,85.0
brown shirt,2018-11-19,85.0
brown shirt,2018-11-26,84.0
brown shirt,2018-12-03,96.0
brown shirt,2018-12-10,94.0
brown shirt,2018-12-17,76.0
brown shirt,2018-12-24,69.0
brown shirt,2018-12-31,66.0
brown shirt,2019-01-07,64.0
brown shirt,2019-01-14,68.0
brown shirt,2019-01-21,65.0
brown shirt,2019-01-28,66.0
brown shirt,2019-02-04,69.0
brown shirt,2019-02-11,68.0
brown shirt,2019-02-18,65.0
brown shirt,2019-02-25,65.0
brown shirt,2019-03-04,69.0
brown shirt,2019-03-11,66.0
brown shirt,2019-03-18,65.0
brown shirt,2019-03-25,68.0
brown shirt,2019-04-01,67.0
brown shirt,2019-04-08,75.0
brown shirt,2019-04-15,70.0
brown shirt,2019-04-22,68.0
brown shirt,2019-04-29,66.0
brown shirt,2019-05-06,69.0
brown shirt,2019-05-13,70.0
brown shirt,2019-05-20,69.0
brown shirt,2019-05-27,67.0
brown shirt,2019-06-03,73.0
brown shirt,2019-06-10,69.0
brown shirt,2019-06-17,69.0
brown shirt,2019-06-24,69.0
brown shirt,2019-07-01,67.0
brown shirt,2019-07-08,74.0
brown shirt,2019-07-15,69.0
brown shirt,2019-07-22,71.0
brown shirt,2019-07-29,79.0
brown shirt,2019-08-05,76.0
brown shirt,2019-08-12,79.0
brown shirt,2019-08-19,80.0
brown shirt,2019-08-26,84.0
brown shirt,2019-09-02,89.0
brown shirt,2019-09-09,94.0
brown shirt,2019-09-16,91.0
brown shirt,2019-09-23,84.0
brown shirt,2019-09-30,93.0
brown shirt,2019-10-07,94.0
brown shirt,2019-10-14,98.0
brown shirt,2019-10-21,100.0
brown shirt,2019-10-28,91.0
brown shirt,2019-11-04,75.0
brown shirt,2019-11-11,85.0
brown shirt,2019-11-18,89.0
brown shirt,2019-11-25,90.0
brown shirt,2019-12-02,93.0
brown shirt,2019-12-09,89.0
brown shirt,2019-12-16,84.0
brown shirt,2019-12-23,70.0
brown shirt,2019-12-30,74.0
brown shirt,2020-01-06,68.0
brown shirt,2020-01-13,74.0
brown shirt,2020-01-20,73.0
brown shirt,2020-01-27,70.0
brown shirt,2020-02-03,70.0
brown shirt,2020-02-10,87.0
brown shirt,2020-02-17,72.0
brown shirt,2020-02-24,73.0
brown shirt,2020-03-02,74.0
brown shirt,2020-03-09,59.0
brown shirt,2020-03-16,44.0
brown shirt,2020-03-23,35.0
brown shirt,2020-03-30,53.0
brown shirt,2020-04-06,44.0
brown shirt,2020-04-13,45.0
brown shirt,2020-04-20,46.0
brown shirt,2020-04-27,50.0
brown shirt,2020-05-04,52.0
brown shirt,2020-05-11,52.0
brown shirt,2020-05-18,60.0
brown shirt,2020-05-25,55.0
brown shirt,2020-06-01,61.0
brown shirt,2020-06-08,67.0
brown shirt,2020-06-15,64.0
brown shirt,2020-06-22,61.0
brown shirt,2020-06-29,65.0
brown shirt,2020-07-06,63.0
brown shirt,2020-07-13,61.0
brown shirt,2020-07-20,65.0
brown shirt,2020-07-27,68.0
