term,week_start,value
Shirt,2020-02-03,2784
Shirt,2020-02-10,2757
Shirt,2020-02-17,2927
Shirt,2020-02-24,3004
Shirt,2020-03-02,2758
Shirt,2020-03-09,2719
Shirt,2020-03-16,2419
Shirt,2020-03-23,2398
Shirt,2020-03-30,2769
Shirt,2020-04-06,2850
Shirt,2020-04-13,3043
Shirt,2020-04-20,3078
Shirt,2020-04-27,3024
Shirt,2020-05-04,2495
Shirt,2020-05-11,2410
Shirt,2020-05-18,2422
Shirt,2020-05-25,2364
Shirt,2020-06-01,2278
Shirt,2020-06-08,2195
Shirt,2020-06-15,2148
Shirt,2020-06-22,2160
Shirt,2020-06-29,1978
Shirt,2020-07-06,2186
Shirt,2020-07-13,2146
Shirt,2020-07-20,2601
Shirt,2020-07-27,2588
Shirt,2020-08-03,2829
Shirt,2020-08-10,2423
Shirt,2020-08-17,2604
Shirt,2020-08-24,2433
Shirt,2020-08-31,2985
Shirt,2020-09-07,3046
Shirt,2020-09-14,2755
Shirt,2020-09-21,2565
Shorts,2018-09-03,2054
Shorts,2018-09-10,1845
Shorts,2018-09-17,1951
Shorts,2018-09-24,1798
Shorts,2018-10-01,2073
Shorts,2018-10-08,2164
Shorts,2018-10-15,1903
Shorts,2018-10-22,1846
Shorts,2018-10-29,1936
Shorts,2018-11-05,1776
Shorts,2018-11-12,1854
Shorts,2018-11-19,1904
Shorts,2018-11-26,1892
Shorts,2018-12-03,1903
Shorts,2018-12-10,1890
Shorts,2018-12-17,1770
Shorts,2018-12-24,1775
Shorts,2018-12-31,2028
Shorts,2019-01-07,1968
Shorts,2019-01-14,1924
Shorts,2019-01-21,1959
Shorts,2019-01-28,1844
Shorts,2019-02-04,1968
Shorts,2019-02-11,1890
Shorts,2019-02-18,1953
Shorts,2019-02-25,1990
Shorts,2019-03-04,1832
Shorts,2019-03-11,2033
Shorts,2019-03-18,1977
Shorts,2019-03-25,2394
Shorts,2019-04-01,2137
Shorts,2019-04-08,2095
Shorts,2019-04-15,2238
Shorts,2019-04-22,2421
Shorts,2019-04-29,2379
Shorts,2019-05-06,1906
Shorts,2019-05-13,1972
Shorts,2019-05-20,2158
Shorts,2019-05-27,2138
Shorts,2019-06-03,2132
Shorts,2019-06-10,2416
Shorts,2019-06-17,2349
Shorts,2019-06-24,2144
Shorts,2019-07-01,2071
Shorts,2019-07-08,2055
Shorts,2019-07-15,2066
Shorts,2019-07-22,2236
Shorts,2019-07-29,1957
Shorts,2019-08-05,2015
Shorts,2019-08-12,1758
Shorts,2019-08-19,2058
Shorts,2019-08-26,2049
Shorts,2019-09-02,2188
Shorts,2019-09-09,2059
Shorts,2019-09-16,2125
Shorts,2019-09-23,2192
Shorts,2019-09-30,2138
Shorts,2019-10-07,2052
Shorts,2019-10-14,2150
Shorts,2019-10-21,1892
Shorts,2019-10-28,1899
Shorts,2019-11-04,1846
Shorts,2019-11-11,2001
Shorts,2019-11-18,3605
Shorts,2019-11-25,2030
Shorts,2019-12-02,1821
Shorts,2019-12-09,1831
Shorts,2019-12-16,1938
Shorts,2019-12-23,1705
Shorts,2019-12-30,1780
Shorts,2020-01-06,1863
Shorts,2020-01-13,1838
Shorts,2020-01-20,1823
Shorts,2020-01-27,1868
Shorts,2020-02-03,1887
Shorts,2020-02-10,1751
Shorts,2020-02-17,1682
Shorts,2020-02-24,2108
Shorts,2020-03-02,1929
Shorts,2020-03-09,1731
Shorts,2020-03-16,1821
Shorts,2020-03-23,1841
Shorts,2020-03-30,1984
Shorts,2020-04-06,2101
Shorts,2020-04-13,2243
Shorts,2020-04-20,2134
Shorts,2020-04-27,2211
Shorts,2020-05-04,2019
Shorts,2020-05-11,2004
Shorts,2020-05-18,2323
Shorts,2020-05-25,2170
Shorts,2020-06-01,1945
Shorts,2020-06-08,2001
Shorts,2020-06-15,1770
Shorts,2020-06-22,1811
Shorts,2020-06-29,1910
Shorts,2020-07-06,2040
Shorts,2020-07-13,1915
Shorts,2020-07-20,2065
Shorts,2020-07-27,2299
Shorts,2020-08-03,2343
Shorts,2020-08-10,1921
Shorts,2020-08-17,1862
Shorts,2020-08-24,1802
Shorts,2020-08-31,1639
Shorts,2020-09-07,1762
Shorts,2020-09-14,1793
Shorts,2020-09-21,1950
Skirt,2018-09-03,3931
Skirt,2018-09-10,2516
Skirt,2018-09-17,2470
Skirt,2018-09-24,2488
Skirt,2018-10-01,2734
Skirt,2018-10-08,2737
Skirt,2018-10-15,2625
Skirt,2018-10-22,2602
Skirt,2018-10-29,2774
Skirt,2018-11-05,2671
Skirt,2018-11-12,2737
Skirt,2018-11-19,2618
Skirt,2018-11-26,2686
Skirt,2018-12-03,2622
Skirt,2018-12-10,2480
Skirt,2018-12-17,2068
Skirt,2018-12-24,1954
Skirt,2018-12-31,2207
Skirt,2019-01-07,2427
Skirt,2019-01-14,2588
Skirt,2019-01-21,2456
Skirt,2019-01-28,2335
Skirt,2019-02-04,2575
Skirt,2019-02-11,2498
Skirt,2019-02-18,2498
Skirt,2019-02-25,2643
Skirt,2019-03-04,2721
Skirt,2019-03-11,2830
Skirt,2019-03-18,2893
Skirt,2019-03-25,3217
Skirt,2019-04-01,3070
Skirt,2019-04-08,2954
Skirt,2019-04-15,3037
Skirt,2019-04-22,2699
Skirt,2019-04-29,2646
Skirt,2019-05-06,2377
Skirt,2019-05-13,2451
Skirt,2019-05-20,2529
Skirt,2019-05-27,2397
Skirt,2019-06-03,2364
Skirt,2019-06-10,2346
Skirt,2019-06-17,2612
Skirt,2019-06-24,2432
Skirt,2019-07-01,2436
Skirt,2019-07-08,2340
Skirt,2019-07-15,2387
Skirt,2019-07-22,2510
Skirt,2019-07-29,2491
Skirt,2019-08-05,2269
Skirt,2019-08-12,2315
Skirt,2019-08-19,2490
Skirt,2019-08-26,2525
Skirt,2019-09-02,2576
Skirt,2019-09-09,2668
Skirt,2019-09-16,2871
Skirt,2019-09-23,2792
Skirt,2019-09-30,2911
Skirt,2019-10-07,2776
Skirt,2019-10-14,3067
Skirt,2019-10-21,2900
Skirt,2019-10-28,3001
Skirt,2019-11-04,3015
Skirt,2019-11-11,3357
Skirt,2019-11-18,2940
Skirt,2019-11-25,2633
Skirt,2019-12-02,2513
Skirt,2019-12-09,2498
Skirt,2019-12-16,3256
Skirt,2019-12-23,2319
Skirt,2019-12-30,2472
Skirt,2020-01-06,2628
Skirt,2020-01-13,3030
Skirt,2020-01-20,2708
Skirt,2020-01-27,2478
Skirt,2020-02-03,2470
Skirt,2020-02-10,2549
Skirt,2020-02-17,2321
Skirt,2020-02-24,2624
Skirt,2020-03-02,2560
Skirt,2020-03-09,2269
Skirt,2020-03-16,2282
Skirt,2020-03-23,2501
Skirt,2020-03-30,2321
Skirt,2020-04-06,2392
Skirt,2020-04-13,2683
Skirt,2020-04-20,2654
Skirt,2020-04-27,2830
Skirt,2020-05-04,2316
Skirt,2020-05-11,2154
Skirt,2020-05-18,2176
Skirt,2020-05-25,2194
Skirt,2020-06-01,2224
Skirt,2020-06-08,22999
Skirt,2020-06-15,5292
Skirt,2020-06-22,3819
Skirt,2020-06-29,3973
Skirt,2020-07-06,3022
Skirt,2020-07-13,2729
Skirt,2020-07-20,3238
Skirt,2020-07-27,2987
Skirt,2020-08-03,2237
Skirt,2020-08-10,2574
Skirt,2020-08-17,2624
Skirt,2020-08-24,2348
Skirt,2020-08-31,2293
Skirt,2020-09-07,2184
Skirt,2020-09-14,2305
Skirt,2020-09-21,2469
Slipper,2018-09-03,1341
Slipper,2018-09-10,1415
Slipper,2018-09-17,1378
Slipper,2018-09-24,1548
Slipper,2018-10-01,2029
Slipper,2018-10-08,2268
Slipper,2018-10-15,1382
Slipper,2018-10-22,1529
Slipper,2018-10-29,1898
Slipper,2018-11-05,1620
Slipper,2018-11-12,1726
Slipper,2018-11-19,1816
Slipper,2018-11-26,1771
Slipper,2018-12-03,1752
Slipper,2018-12-10,1575
Slipper,2018-12-17,1423
Slipper,2018-12-24,1471
Slipper,2018-12-31,1431
Slipper,2019-01-07,1419
Slipper,2019-01-14,1324
Slipper,2019-01-21,1418
Slipper,2019-01-28,1304
Slipper,2019-02-04,1269
Slipper,2019-02-11,1281
Slipper,2019-02-18,1293
Slipper,2019-02-25,1157
Slipper,2019-03-04,1184
Slipper,2019-03-11,1298
Slipper,2019-03-18,1313
Slipper,2019-03-25,1442
Slipper,2019-04-01,1683
Slipper,2019-04-08,1559
Slipper,2019-04-15,1507
Slipper,2019-04-22,1400
Slipper,2019-04-29,1729
Slipper,2019-05-06,1330
Slipper,2019-05-13,1315
Slipper,2019-05-20,1295
Slipper,2019-05-27,1418
Slipper,2019-06-03,1344
Slipper,2019-06-10,1368
Slipper,2019-06-17,1507
Slipper,2019-06-24,1371
Slipper,2019-07-01,1454
Slipper,2019-07-08,1415
Slipper,2019-07-15,1323
Slipper,2019-07-22,1395
Slipper,2019-07-29,1372
Slipper,2019-08-05,1337
Slipper,2019-08-12,1468
Slipper,2019-08-19,1352
Slipper,2019-08-26,1427
Slipper,2019-09-02,1516
Slipper,2019-09-09,1546
Slipper,2019-09-16,1557
Slipper,2019-09-23,1537
Slipper,2019-09-30,1503
Slipper,2019-10-07,1566
Slipper,2019-10-14,1555
Slipper,2019-10-21,1706
Slipper,2019-10-28,1619
Slipper,2019-11-04,1627
Slipper,2019-11-11,2021
Slipper,2019-11-18,1716
Slipper,2019-11-25,1855
Slipper,2019-12-02,1890
Slipper,2019-12-09,1891
Slipper,2019-12-16,1898
Slipper,2019-12-23,1561
Slipper,2019-12-30,1331
Slipper,2020-01-06,1525
Slipper,2020-01-13,1532
Slipper,2020-01-20,3411
Slipper,2020-01-27,4916
Slipper,2020-02-03,1349
Slipper,2020-02-10,1218
Slipper,2020-02-17,1342
Slipper,2020-02-24,1532
Slipper,2020-03-02,1227
Slipper,2020-03-09,1059
Slipper,2020-03-16,1042
Slipper,2020-03-23,1179
Slipper,2020-03-30,1243
Slipper,2020-04-06,1287
Slipper,2020-04-13,1339
Slipper,2020-04-20,1223
Slipper,2020-04-27,1307
Slipper,2020-05-04,1192
Slipper,2020-05-11,1140
Slipper,2020-05-18,1060
Slipper,2020-05-25,989
Slipper,2020-06-01,1037
Slipper,2020-06-08,1004
Slipper,2020-06-15,999
Slipper,2020-06-22,959
Slipper,2020-06-29,1018
Slipper,2020-07-06,950
Slipper,2020-07-13,1001
Slipper,2020-07-20,969
Slipper,2020-07-27,979
Slipper,2020-08-03,1012
Slipper,2020-08-10,1163
Slipper,2020-08-17,1225
Slipper,2020-08-24,1121
Slipper,2020-08-31,1023
Slipper,2020-09-07,1071
Slipper,2020-09-14,1052
Slipper,2020-09-21,1040
Sneakers,2018-09-03,5778
Sneakers,2018-09-10,5451
Sneakers,2018-09-17,4917
Sneakers,2018-09-24,5245
Sneakers,2018-10-01,5780
Sneakers,2018-10-08,6492
Sneakers,2018-10-15,5279
Sneakers,2018-10-22,5898
Sneakers,2018-10-29,5482
Sneakers,2018-11-05,5378
Sneakers,2018-11-12,5110
Sneakers,2018-11-19,8949
Sneakers,2018-11-26,5041
Sneakers,2018-12-03,6405
Sneakers,2018-12-10,9108
Sneakers,2018-12-17,4638
Sneakers,2018-12-24,6708
Sneakers,2018-12-31,4819
Sneakers,2019-01-07,5059
Sneakers,2019-01-14,5358
Sneakers,2019-01-21,5186
Sneakers,2019-01-28,5045
Sneakers,2019-02-04,4995
Sneakers,2019-02-11,4842
Sneakers,2019-02-18,5155
Sneakers,2019-02-25,4775
Sneakers,2019-03-04,4870
Sneakers,2019-03-11,5355
Sneakers,2019-03-18,4945
Sneakers,2019-03-25,5931
Sneakers,2019-04-01,4913
Sneakers,2019-04-08,4894
Sneakers,2019-04-15,4672
Sneakers,2019-04-22,4844
Sneakers,2019-04-29,4600
Sneakers,2019-05-06,4507
Sneakers,2019-05-13,4672
Sneakers,2019-05-20,5022
Sneakers,2019-05-27,4790
Sneakers,2019-06-03,4804
Sneakers,2019-06-10,4763
Sneakers,2019-06-17,4807
Sneakers,2019-06-24,4627
Sneakers,2019-07-01,4669
Sneakers,2019-07-08,4754
Sneakers,2019-07-15,4905
Sneakers,2019-07-22,4817
Sneakers,2019-07-29,4506
Sneakers,2019-08-05,4606
Sneakers,2019-08-12,4444
Sneakers,2019-08-19,4426
Sneakers,2019-08-26,4560
Sneakers,2019-09-02,5092
Sneakers,2019-09-09,4942
Sneakers,2019-09-16,4613
Sneakers,2019-09-23,5065
Sneakers,2019-09-30,4849
Sneakers,2019-10-07,4960
Sneakers,2019-10-14,5136
Sneakers,2019-10-21,5392
Sneakers,2019-10-28,4453
Sneakers,2019-11-04,5115
Sneakers,2019-11-11,5705
Sneakers,2019-11-18,5822
Sneakers,2019-11-25,5271
Sneakers,2019-12-02,5333
Sneakers,2019-12-09,4793
Sneakers,2019-12-16,5045
Sneakers,2019-12-23,4126
Sneakers,2019-12-30,4619
Sneakers,2020-01-06,5164
Sneakers,2020-01-13,4759
Sneakers,2020-01-20,4849
Sneakers,2020-01-27,4674
Sneakers,2020-02-03,4582
Sneakers,2020-02-10,4388
Sneakers,2020-02-17,4349
Sneakers,2020-02-24,4309
Sneakers,2020-03-02,4386
Sneakers,2020-03-09,4116
Sneakers,2020-03-16,3461
Sneakers,2020-03-23,3403
Sneakers,2020-03-30,3526
Sneakers,2020-04-06,4011
Sneakers,2020-04-13,4254
Sneakers,2020-04-20,4524
Sneakers,2020-04-27,4354
Sneakers,2020-05-04,4307
Sneakers,2020-05-11,4121
Sneakers,2020-05-18,4127
Sneakers,2020-05-25,3977
Sneakers,2020-06-01,3864
Sneakers,2020-06-08,4182
Sneakers,2020-06-15,3795
Sneakers,2020-06-22,3560
Sneakers,2020-06-29,3537
Sneakers,2020-07-06,3697
Sneakers,2020-07-13,3777
Sneakers,2020-07-20,3695
Sneakers,2020-07-27,3809
Sneakers,2020-08-03,3706
Sneakers,2020-08-10,3779
Sneakers,2020-08-17,3901
Sneakers,2020-08-24,4578
Sneakers,2020-08-31,4145
Sneakers,2020-09-07,4239
Sneakers,2020-09-14,4161
Sneakers,2020-09-21,4069
Sock,2018-09-03,2117
Sock,2018-09-10,2201
Sock,2018-09-17,2261
Sock,2018-09-24,2162
Sock,2018-10-01,2716
Sock,2018-10-08,2890
Sock,2018-10-15,2617
Sock,2018-10-22,2475
Sock,2018-10-29,2452
Sock,2018-11-05,2559
Sock,2018-11-12,2633
Sock,2018-11-19,2635
Sock,2018-11-26,2941
Sock,2018-12-03,2814
Sock,2018-12-10,2688
Sock,2018-12-17,2309
Sock,2018-12-24,2335
Sock,2018-12-31,2327
Sock,2019-01-07,2467
Sock,2019-01-14,2379
Sock,2019-01-21,2438
Sock,2019-01-28,2291
Sock,2019-02-04,2350
Sock,2019-02-11,2287
Sock,2019-02-18,2205
Sock,2019-02-25,2179
Sock,2019-03-04,2147
Sock,2019-03-11,2242
Sock,2019-03-18,2113
Sock,2019-03-25,2223
Sock,2019-04-01,2431
Sock,2019-04-08,2452
Sock,2019-04-15,2316
Sock,2019-04-22,2174
Sock,2019-04-29,2074
Sock,2019-05-06,2120
Sock,2019-05-13,2142
Sock,2019-05-20,2122
Sock,2019-05-27,2367
Sock,2019-06-03,1977
Sock,2019-06-10,2050
Sock,2019-06-17,2249
Sock,2019-06-24,2111
Sock,2019-07-01,1973
Sock,2019-07-08,1930
Sock,2019-07-15,1941
Sock,2019-07-22,2189
Sock,2019-07-29,3139
Sock,2019-08-05,2993
Sock,2019-08-12,1916
Sock,2019-08-19,2012
Sock,2019-08-26,2213
Sock,2019-09-02,2011
Sock,2019-09-09,2076
Sock,2019-09-16,5532
Sock,2019-09-23,3369
Sock,2019-09-30,3317
Sock,2019-10-07,2189
Sock,2019-10-14,3468
Sock,2019-10-21,2628
Sock,2019-10-28,2804
Sock,2019-11-04,2881
Sock,2019-11-11,3024
Sock,2019-11-18,3305
Sock,2019-11-25,2923
Sock,2019-12-02,2848
Sock,2019-12-09,2485
Sock,2019-12-16,2475
Sock,2019-12-23,2147
Sock,2019-12-30,2198
Sock,2020-01-06,3180
Sock,2020-01-13,4109
Sock,2020-01-20,2579
Sock,2020-01-27,2324
Sock,2020-02-03,2444
Sock,2020-02-10,2196
Sock,2020-02-17,2206
Sock,2020-02-24,2155
Sock,2020-03-02,2186
Sock,2020-03-09,2800
Sock,2020-03-16,2459
Sock,2020-03-23,2924
Sock,2020-03-30,2639
Sock,2020-04-06,2521
Sock,2020-04-13,2872
Sock,2020-04-20,2410
Sock,2020-04-27,2299
Sock,2020-05-04,2195
Sock,2020-05-11,2034
Sock,2020-05-18,2044
Sock,2020-05-25,1808
Sock,2020-06-01,1927
Sock,2020-06-08,2009
Sock,2020-06-15,2350
Sock,2020-06-22,2232
Sock,2020-06-29,1532
Sock,2020-07-06,1493
Sock,2020-07-13,1631
Sock,2020-07-20,1683
Sock,2020-07-27,1399
Sock,2020-08-03,2210
Sock,2020-08-10,2076
Sock,2020-08-17,2102
Sock,2020-08-24,2182
Sock,2020-08-31,1666
Sock,2020-09-07,1889
Sock,2020-09-14,2133
Sock,2020-09-21,1983
Sunglasses,2018-09-03,4356
Sunglasses,2018-09-10,4320
Sunglasses,2018-09-17,4261
Sunglasses,2018-09-24,4326
Sunglasses,2018-10-01,4396
Sunglasses,2018-10-08,4239
Sunglasses,2018-10-15,3992
Sunglasses,2018-10-22,4202
Sunglasses,2018-10-29,4411
Sunglasses,2018-11-05,3757
Sunglasses,2018-11-12,3944
Sunglasses,2018-11-19,4212
Sunglasses,2018-11-26,3764
Sunglasses,2018-12-03,3741
Sunglasses,2018-12-10,3479
Sunglasses,2018-12-17,3263
Sunglasses,2018-12-24,3691
Sunglasses,2018-12-31,3623
Sunglasses,2019-01-07,3887
Sunglasses,2019-01-14,3888
Sunglasses,2019-01-21,3759
Sunglasses,2019-01-28,3542
Sunglasses,2019-02-04,3955
Sunglasses,2019-02-11,3893
Sunglasses,2019-02-18,4024
Sunglasses,2019-02-25,4491
Sunglasses,2019-03-04,4388
Sunglasses,2019-03-11,4344
Sunglasses,2019-03-18,5646
Sunglasses,2019-03-25,4709
Sunglasses,2019-04-01,5087
Sunglasses,2019-04-08,4659
Sunglasses,2019-04-15,4866
Sunglasses,2019-04-22,11684
Sunglasses,2019-04-29,5879
Sunglasses,2019-05-06,4961
Sunglasses,2019-05-13,5019
Sunglasses,2019-05-20,5181
Sunglasses,2019-05-27,6026
Sunglasses,2019-06-03,5718
Sunglasses,2019-06-10,8088
Sunglasses,2019-06-17,5273
Sunglasses,2019-06-24,5692
Sunglasses,2019-07-01,5188
Sunglasses,2019-07-08,5082
Sunglasses,2019-07-15,5352
Sunglasses,2019-07-22,5103
Sunglasses,2019-07-29,5052
Sunglasses,2019-08-05,4706
Sunglasses,2019-08-12,4311
Sunglasses,2019-08-19,4493
Sunglasses,2019-08-26,4803
Sunglasses,2019-09-02,4187
Sunglasses,2019-09-09,4199
Sunglasses,2019-09-16,4589
Sunglasses,2019-09-23,4318
Sunglasses,2019-09-30,4211
Sunglasses,2019-10-07,4285
Sunglasses,2019-10-14,4227
Sunglasses,2019-10-21,5250
Sunglasses,2019-10-28,3820
Sunglasses,2019-11-04,3940
Sunglasses,2019-11-11,4340
Sunglasses,2019-11-18,3680
Sunglasses,2019-11-25,3728
Sunglasses,2019-12-02,3593
Sunglasses,2019-12-09,3498
Sunglasses,2019-12-16,3543
Sunglasses,2019-12-23,3446
Sunglasses,2019-12-30,3971
Sunglasses,2020-01-06,3971
Sunglasses,2020-01-13,3623
Sunglasses,2020-01-20,3867
Sunglasses,2020-01-27,3478
Sunglasses,2020-02-03,3678
Sunglasses,2020-02-10,3719
Sunglasses,2020-02-17,3961
Sunglasses,2020-02-24,3915
Sunglasses,2020-03-02,3558
Sunglasses,2020-03-09,3289
Sunglasses,2020-03-16,3188
Sunglasses,2020-03-23,3099
Sunglasses,2020-03-30,3166
Sunglasses,2020-04-06,3591
Sunglasses,2020-04-13,3846
Sunglasses,2020-04-20,4011
Sunglasses,2020-04-27,3949
Sunglasses,2020-05-04,4056
Sunglasses,2020-05-11,3536
Sunglasses,2020-05-18,3878
Sunglasses,2020-05-25,3887
Sunglasses,2020-06-01,3591
Sunglasses,2020-06-08,3501
Sunglasses,2020-06-15,3893
Sunglasses,2020-06-22,3893
Sunglasses,2020-06-29,3491
Sunglasses,2020-07-06,3359
Sunglasses,2020-07-13,3474
Sunglasses,2020-07-20,3612
Sunglasses,2020-07-27,3526
Sunglasses,2020-08-03,5480
Sunglasses,2020-08-10,3399
Sunglasses,2020-08-17,3303
Sunglasses,2020-08-24,3134
Sunglasses,2020-08-31,3025
Sunglasses,2020-09-07,3113
Sunglasses,2020-09-14,3121
Sunglasses,2020-09-21,2977
Sweater,2018-09-03,2844
Sweater,2018-09-10,3138
Sweater,2018-09-17,3052
Sweater,2018-09-24,3156
Sweater,2018-10-01,3618
Sweater,2018-10-08,3801
Sweater,2018-10-15,3648
Sweater,2018-10-22,3723
Sweater,2018-10-29,4063
Sweater,2018-11-05,3964
Sweater,2018-11-12,4445
Sweater,2018-11-19,4648
Sweater,2018-11-26,4650
Sweater,2018-12-03,4380
Sweater,2018-12-10,4362
Sweater,2018-12-17,4011
Sweater,2018-12-24,3761
Sweater,2018-12-31,3373
Sweater,2019-01-07,3447
Sweater,2019-01-14,3175
Sweater,2019-01-21,3124
Sweater,2019-01-28,3013
Sweater,2019-02-04,2834
Sweater,2019-02-11,2834
Sweater,2019-02-18,2851
Sweater,2019-02-25,2706
Sweater,2019-03-04,2662
Sweater,2019-03-11,2672
Sweater,2019-03-18,2645
Sweater,2019-03-25,2813
Sweater,2019-04-01,2428
Sweater,2019-04-08,2636
Sweater,2019-04-15,2303
Sweater,2019-04-22,2214
Sweater,2019-04-29,2331
Sweater,2019-05-06,2333
Sweater,2019-05-13,2558
Sweater,2019-05-20,2399
Sweater,2019-05-27,2255
Sweater,2019-06-03,2096
Sweater,2019-06-10,2161
Sweater,2019-06-17,2235
Sweater,2019-06-24,2114
Sweater,2019-07-01,2135
Sweater,2019-07-08,2151
Sweater,2019-07-15,2145
Sweater,2019-07-22,2064
Sweater,2019-07-29,2214
Sweater,2019-08-05,2107
Sweater,2019-08-12,2348
Sweater,2019-08-19,2530
Sweater,2019-08-26,2410
Sweater,2019-09-02,2847
Sweater,2019-09-09,2905
Sweater,2019-09-16,2896
Sweater,2019-09-23,3095
Sweater,2019-09-30,3136
Sweater,2019-10-07,3339
Sweater,2019-10-14,3651
Sweater,2019-10-21,3655
Sweater,2019-10-28,3438
Sweater,2019-11-04,3566
Sweater,2019-11-11,4893
Sweater,2019-11-18,4104
Sweater,2019-11-25,3980
Sweater,2019-12-02,4321
Sweater,2019-12-09,4436
Sweater,2019-12-16,4891
Sweater,2019-12-23,3591
Sweater,2019-12-30,3405
Sweater,2020-01-06,3551
Sweater,2020-01-13,3203
Sweater,2020-01-20,3144
Sweater,2020-01-27,2795
Sweater,2020-02-03,2733
Sweater,2020-02-10,2591
Sweater,2020-02-17,2589
Sweater,2020-02-24,2520
Sweater,2020-03-02,2214
Sweater,2020-03-09,2107
Sweater,2020-03-16,1851
Sweater,2020-03-23,2046
Sweater,2020-03-30,2307
Sweater,2020-04-06,2267
Sweater,2020-04-13,2302
Sweater,2020-04-20,2270
Sweater,2020-04-27,2263
Sweater,2020-05-04,2202
Sweater,2020-05-11,2337
Sweater,2020-05-18,2060
Sweater,2020-05-25,1918
Sweater,2020-06-01,1958
Sweater,2020-06-08,2001
Sweater,2020-06-15,1977
Sweater,2020-06-22,1874
Sweater,2020-06-29,1897
Sweater,2020-07-06,1894
Sweater,2020-07-13,1958
Sweater,2020-07-20,1937
Sweater,2020-07-27,2009
Sweater,2020-08-03,1975
Sweater,2020-08-10,2161
Sweater,2020-08-17,2050
Sweater,2020-08-24,2149
Sweater,2020-08-31,2097
Sweater,2020-09-07,2224
Sweater,2020-09-14,2245
Sweater,2020-09-21,2551
Swimsuit,2018-09-03,2895
Swimsuit,2018-09-10,2807
Swimsuit,2018-09-17,2811
Swimsuit,2018-09-24,2651
Swimsuit,2018-10-01,2899
Swimsuit,2018-10-08,2997
Swimsuit,2018-10-15,2603
Swimsuit,2018-10-22,2702
Swimsuit,2018-10-29,2646
Swimsuit,2018-11-05,2840
Swimsuit,2018-11-12,2965
Swimsuit,2018-11-19,2854
Swimsuit,2018-11-26,2980
Swimsuit,2018-12-03,2929
Swimsuit,2018-12-10,2924
Swimsuit,2018-12-17,2554
Swimsuit,2018-12-24,2628
Swimsuit,2018-12-31,2960
Swimsuit,2019-01-07,3221
Swimsuit,2019-01-14,3198
Swimsuit,2019-01-21,3429
Swimsuit,2019-01-28,3425
Swimsuit,2019-02-04,3317
Swimsuit,2019-02-11,3122
Swimsuit,2019-02-18,3513
Swimsuit,2019-02-25,3799
Swimsuit,2019-03-04,3973
Swimsuit,2019-03-11,3931
Swimsuit,2019-03-18,3803
Swimsuit,2019-03-25,3866
Swimsuit,2019-04-01,3921
Swimsuit,2019-04-08,3586
Swimsuit,2019-04-15,3353
Swimsuit,2019-04-22,3558
Swimsuit,2019-04-29,3741
Swimsuit,2019-05-06,3508
Swimsuit,2019-05-13,3526
Swimsuit,2019-05-20,4083
Swimsuit,2019-05-27,4194
Swimsuit,2019-06-03,3759
Swimsuit,2019-06-10,3894
Swimsuit,2019-06-17,3985
Swimsuit,2019-06-24,4317
Swimsuit,2019-07-01,4444
Swimsuit,2019-07-08,4001
Swimsuit,2019-07-15,3813
Swimsuit,2019-07-22,3586
Swimsuit,2019-07-29,3110
Swimsuit,2019-08-05,3709
Swimsuit,2019-08-12,3031
Swimsuit,2019-08-19,2789
Swimsuit,2019-08-26,2951
Swimsuit,2019-09-02,3242
Swimsuit,2019-09-09,3272
Swimsuit,2019-09-16,2796
Swimsuit,2019-09-23,2949
Swimsuit,2019-09-30,2874
Swimsuit,2019-10-07,2734
Swimsuit,2019-10-14,2999
Swimsuit,2019-10-21,2976
Swimsuit,2019-10-28,2855
Swimsuit,2019-11-04,3113
Swimsuit,2019-11-11,3279
Swimsuit,2019-11-18,2968
Swimsuit,2019-11-25,3166
Swimsuit,2019-12-02,2992
Swimsuit,2019-12-09,2830
Swimsuit,2019-12-16,3029
Swimsuit,2019-12-23,2679
Swimsuit,2019-12-30,3220
Swimsuit,2020-01-06,3212
Swimsuit,2020-01-13,3115
Swimsuit,2020-01-20,3274
Swimsuit,2020-01-27,3067
Swimsuit,2020-02-03,2528
Swimsuit,2020-02-10,2465
Swimsuit,2020-02-17,2571
Swimsuit,2020-02-24,2712
Swimsuit,2020-03-02,2682
Swimsuit,2020-03-09,2721
Swimsuit,2020-03-16,2543
Swimsuit,2020-03-23,2427
Swimsuit,2020-03-30,2542
Swimsuit,2020-04-06,2624
Swimsuit,2020-04-13,2842
Swimsuit,2020-04-20,2889
Swimsuit,2020-04-27,2833
Swimsuit,2020-05-04,2837
Swimsuit,2020-05-11,2676
Swimsuit,2020-05-18,2655
Swimsuit,2020-05-25,2580
Swimsuit,2020-06-01,2417
Swimsuit,2020-06-08,2703
Swimsuit,2020-06-15,2438
Swimsuit,2020-06-22,2435
Swimsuit,2020-06-29,2345
Swimsuit,2020-07-06,2465
Swimsuit,2020-07-13,2465
Swimsuit,2020-07-20,2548
Swimsuit,2020-07-27,2410
Swimsuit,2020-08-03,2515
Swimsuit,2020-08-10,2450
Swimsuit,2020-08-17,2432
Swimsuit,2020-08-24,2530
Swimsuit,2020-08-31,2094
Swimsuit,2020-09-07,2168
Swimsuit,2020-09-14,2147
Swimsuit,2020-09-21,2262
T-shirt,2018-09-03,5214
T-shirt,2018-09-10,5044
T-shirt,2018-09-17,4904
T-shirt,2018-09-24,4907
T-shirt,2018-10-01,5228
T-shirt,2018-10-08,5324
