origin_week,method,hit_at_3_in_top20,hit_at_3_in_top10,precision_at_3,precision_at_10,ndcg_at_10,spearman_rho,wmape,demand_capture_at_3,demand_capture_at_10,demand_capture_at_20,tolerance_hit_at_3
2020-04-06,champion,1.0,0.6666666666666666,0.3333333333333333,0.4,0.9647581431933727,0.8079268817049481,0.12438585324529108,0.8977189112777277,0.8490794219213783,0.792622838898727,0.6666666666666666
2020-04-13,champion,1.0,1.0,0.6666666666666666,0.5,0.9695520501443672,0.795489110952801,0.10864354838446123,0.9974580759100382,0.8473531989353571,0.7910573327260071,1.0
2020-04-20,champion,1.0,0.6666666666666666,0.0,0.3,0.9367841196175813,0.7869176733306154,0.1163083610734886,0.8775605693279117,0.7273440788137768,0.803837324743526,0.6666666666666666
2020-04-27,champion,0.3333333333333333,0.3333333333333333,0.0,0.3,0.9311396126420414,0.7828304626409217,0.11744474731325644,0.7026211144387923,0.7607321941957041,0.7427551549362356,0.3333333333333333
2020-05-04,champion,0.3333333333333333,0.3333333333333333,0.0,0.3,0.9432955018671791,0.834310939268553,0.11048308099670184,0.7379733671852953,0.7882440289398427,0.8139825976780277,0.0
2020-05-11,champion,0.6666666666666666,0.0,0.0,0.1,0.9376909829616268,0.8321683854008995,0.10555246504390751,0.740972883818057,0.7611137260858499,0.8197286237254733,0.0
2020-05-18,champion,0.3333333333333333,0.0,0.0,0.0,0.9087365886075495,0.837034534711313,0.1187493302905249,0.6511274405080117,0.6732055537007797,0.7963511061849619,0.0
2020-05-25,champion,0.0,0.0,0.0,0.1,0.8937716896000026,0.8336484743422927,0.12355534262143301,0.604823894954479,0.6518440410263501,0.7444817115076693,0.0
2020-06-01,champion,0.0,0.0,0.0,0.1,0.8684170758615759,0.821579124001726,0.1116944072539325,0.42477595702993215,0.5975351163994581,0.64403212785294,0.0
2020-06-08,champion,0.0,0.0,0.0,0.1,0.8781447286761365,0.809523907883246,0.10413053705235645,0.4571184768982229,0.6181911667264852,0.6387713079532477,0.0
2020-06-15,champion,0.0,0.0,0.0,0.1,0.8472566876520685,0.7989215571930902,0.12546113301615175,0.406363385798656,0.5347435454960914,0.5773190981844505,0.0
2020-06-22,champion,0.0,0.0,0.0,0.0,0.8023587625931585,0.7422134078608592,0.1641678840195351,0.3306859561561811,0.45550580793074025,0.4868611048823226,0.0
2019-07-29,b1,0.0,0.0,0.0,0.0,0.6730141357522382,0.5086376213330548,0.2860785085690743,0.22080292625475886,0.22046384420849055,0.2235983360230395,0.0
2019-08-05,b1,0.0,0.0,0.0,0.0,0.6043787816886163,0.5104216814516644,0.28036762571638857,0.1782044571684422,0.1657903811596142,0.22780760652476795,0.0
2019-08-12,b1,0.0,0.0,0.0,0.0,0.682196711209048,0.5112142572996276,0.2875327948960548,0.2122862477330814,0.2447770711818835,0.24164069460819124,0.0
2019-08-19,b1,0.0,0.0,0.0,0.1,0.7187053486574702,0.4856171348970277,0.2906667994570989,0.22661990662588397,0.33818981860064956,0.30523057049787894,0.0
2019-08-26,b1,0.0,0.0,0.0,0.0,0.672013218101241,0.4693286860830076,0.28567946851092474,0.23528610883350204,0.26920748570742353,0.32529121739543926,0.0
2019-09-02,b1,0.0,0.0,0.0,0.1,0.8258711469442128,0.5320923555299119,0.2418648864624937,0.33086630223961294,0.5174026216071668,0.4557365947500481,0.0
2019-09-09,b1,1.0,0.6666666666666666,0.3333333333333333,0.2,0.8750515447273732,0.544256926923338,0.2213871226035751,0.8029221064637326,0.5582652894059094,0.5826756110175665,0.3333333333333333
2019-09-16,b1,0.3333333333333333,0.3333333333333333,0.0,0.2,0.82554312198906,0.5666120761010748,0.21142555077026923,0.3876863536934208,0.5661060392224658,0.5530658915738824,0.0
2019-09-23,b1,0.6666666666666666,0.3333333333333333,0.0,0.1,0.8372628428113428,0.6425935569675062,0.2002689637260478,0.5248475674624615,0.49699032814591715,0.6008637553917776,0.0
2019-09-30,b1,0.3333333333333333,0.0,0.0,0.1,0.8900124330404892,0.632590787326961,0.1980983809149323,0.5041708350547778,0.6260912853104342,0.5800588249370516,0.0
2019-10-07,b1,0.6666666666666666,0.3333333333333333,0.0,0.2,0.8843785135407518,0.6407549671626228,0.1844737396938069,0.589286024409845,0.6410719857920189,0.5833601981398467,0.0
2019-10-14,b1,0.6666666666666666,0.3333333333333333,0.0,0.2,0.8789562243744367,0.6438048028950293,0.1812036914527697,0.5573344468993221,0.5955595160331335,0.6087783455932785,0.0
2019-10-21,b1,0.6666666666666666,0.3333333333333333,0.0,0.3,0.8807535911526766,0.6799998872317885,0.16971925918852931,0.5390668042217354,0.6115185950030902,0.6326428173449978,0.0
2019-10-28,b1,0.6666666666666666,0.3333333333333333,0.0,0.1,0.8407471885274425,0.6972096825888037,0.16119341888126573,0.5370397337318826,0.47533462823690437,0.6330134019447997,0.0
2019-11-04,b1,1.0,0.3333333333333333,0.0,0.2,0.8815843135925265,0.6853994435240072,0.1633953367144794,0.6198831102874763,0.6058456510366772,0.6362909021470071,0.0
2019-11-11,b1,0.6666666666666666,0.3333333333333333,0.0,0.3,0.9047517439742303,0.6751753539150271,0.15528636452030625,0.531017461070839,0.6887793692340338,0.6625396867726902,0.0
2019-11-18,b1,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.2,0.8744114178663117,0.7201264918500404,0.14241929481104676,0.619088390826819,0.5923722935371953,0.5546576300194124,0.3333333333333333
2019-11-25,b1,0.6666666666666666,0.3333333333333333,0.0,0.1,0.8803277989435012,0.7484936334203022,0.17564052551668533,0.705694200909706,0.5779125615749987,0.6078944047618247,0.3333333333333333
2019-12-02,b1,0.6666666666666666,0.3333333333333333,0.0,0.1,0.8835834774682677,0.7217958645166523,0.13794980746170094,0.7648797232136223,0.5785268174368502,0.6564700022925216,0.0
2019-12-09,b1,0.6666666666666666,0.0,0.0,0.0,0.8757141781746219,0.730153497930123,0.13568363341654813,0.6952234754253379,0.5852089989261388,0.567114218655862,0.0
2019-12-16,b1,1.0,0.0,0.0,0.0,0.9179511621162012,0.7657969607986651,0.1644074583082942,0.7597637554152855,0.6872432962322593,0.6344092017447339,0.0
2019-12-23,b1,0.0,0.0,0.0,0.0,0.8543643591599664,0.7403901474642933,0.14412911086576055,0.5217309380519405,0.5253497614448914,0.5692207576068098,0.0
2019-12-30,b1,0.0,0.0,0.0,0.0,0.8771883350016573,0.742112931137867,0.13995963640778836,0.5131717484456015,0.585580282115542,0.6544319724795021,0.0
